date,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12
2015-10-07,144.5709441419,163.7503867450,25.4399582079,220.8912338899,36.4224023245,392.8376915052,116.0170768690,97.2203636580,75.4817900188,176.8578517533,118.6987443113,117.8712612883
2015-10-08,143.4232187784,161.3456248390,25.5105807518,223.3365495043,36.0159087996,394.5916536847,114.7706595463,98.3678283929,76.2496734113,175.9709665375,118.1927700362,124.2124896065
2015-10-09,146.8115040655,157.7116202036,25.2361568150,225.7393866597,35.6963671294,391.6982181782,116.6575323877,97.4776211956,76.1647504444,176.1178131626,116.0723095068,122.6741907528
2015-10-12,146.0676202078,158.2403707230,24.7591183039,230.7126877876,35.1482567050,397.6821518033,117.7995277908,94.9972380116,76.6058544950,176.8697737665,118.9618543628,124.4856279738
2015-10-13,144.3218001953,163.6107606118,24.8469929867,236.9982732436,34.7496853768,388.9123308225,117.1165709962,97.2083277111,77.1157287495,174.9373427993,118.3151520501,126.9180251673
2015-10-14,148.1600350834,162.9077289382,24.4152107078,231.6789656030,35.8615726586,390.3476935009,117.7268483025,99.5409011040,78.3943759211,174.5322456046,119.5779157777,129.4873715699
2015-10-15,143.9210094600,158.4098538056,24.2697187060,231.7499163593,35.2275818061,387.4390397031,114.5495343455,100.2393665439,78.7554324326,176.5492439482,119.8106870920,128.3975485470
2015-10-16,146.9125939700,163.4204967651,24.5704536832,223.4723107807,34.4023284768,391.4049150557,114.7388167238,101.0293893562,77.8689180143,174.4658096177,122.2303064647,134.8399859762
2015-10-19,148.4111889015,166.5652085605,24.7133127036,229.4320924891,34.7192029691,381.7583256439,116.3722949925,101.4589242433,78.3056382786,175.1245507564,123.5048605672,135.2891840412
2015-10-20,150.5640550311,162.6962357052,24.8645157704,236.2211084548,34.2950329484,367.4146412882,116.7561560384,101.0118682997,79.6459327119,170.5135537138,123.4733192452,138.5826968353
2015-10-21,149.9771122551,167.1299003209,25.1005843629,235.7280642624,33.0653934569,360.1907869009,118.7843878368,99.4763478604,79.2249663799,168.2782083471,123.8852957931,140.2308688798
2015-10-22,150.2398907187,168.1610176261,25.0100135801,239.4298156324,33.4590126952,364.1834589862,120.3530742828,98.6738457015,78.7192049205,164.6378032274,124.3203904814,142.3698858901
2015-10-23,151.3533644214,168.1991483963,24.6980916589,246.9684812984,33.4751213772,372.6433015738,120.1994971375,101.5500708638,78.2409182045,166.0571412895,125.5430790743,143.7750578232
2015-10-26,153.7373617959,167.7056182623,24.9339456668,249.0439293526,33.4050689332,370.4200463099,121.6911696121,101.8858739437,80.0509427341,165.1872511217,128.0785988860,142.1894410476
2015-10-27,152.3884808149,165.8248756939,24.6500469159,250.6794848092,34.1855648385,369.5925052955,120.3737064282,102.1860178170,79.6413011669,167.2207780138,131.7738761475,143.6885537157
2015-10-28,151.6875725859,168.7976573391,24.6747874134,259.0739869460,35.0598702471,365.9801961799,119.8564725302,100.7560199791,78.8215979054,166.7009858552,135.1899093956,145.4297143123
2015-10-29,151.7540891237,168.9266985621,24.4502550498,258.4714537545,35.3058294186,370.9182611173,119.6737110683,99.7021382217,77.3513739886,168.2082803707,133.9105683922,149.6308121904
2015-10-30,148.0376411786,165.7141537939,24.4855461422,253.0714127886,35.2272278174,365.9769819673,119.0895297502,100.7132569031,78.0231625877,170.9784073841,134.9608184888,154.4491755533
2015-11-02,145.1146098992,166.1599274797,24.6781309224,259.3811803507,36.0154661127,363.5779877407,120.6196068684,99.7644229358,79.7493452170,169.6963847130,133.0195121049,154.5801111025
2015-11-03,144.5261053495,166.9727881580,24.3580318301,251.3919962953,36.4923910826,362.2754636925,119.0592607004,100.6524397407,78.8127251998,168.8317668353,133.8625743283,150.4371778895
2015-11-04,143.4168355902,164.9997522616,24.7659327528,249.3443606712,37.1911094021,353.5704269683,119.4321201427,101.2429189480,79.2911676419,171.6098561273,133.0183361631,151.9205831492
2015-11-05,144.3394563389,169.1610565091,24.8151187171,249.1847786550,38.3861201613,352.0746386908,119.6280369991,100.8891001880,81.1805404941,172.3134896798,132.2858753125,151.1306322407
2015-11-06,146.4466617294,169.3015417908,25.3143678575,253.1819149132,39.0733578462,352.7038845665,118.8818620607,100.6701595535,81.3932884972,172.6301303602,135.1020266743,146.1284532616
2015-11-09,147.5793927485,168.2223680501,25.5249801422,257.6550337696,39.8498665131,343.0024266762,120.2237970743,103.0762434427,81.5727224077,171.0580634672,130.7826717470,142.9344307876
2015-11-10,147.1907722250,165.7380744956,25.3805465283,259.8391528289,41.1240708455,341.5407435983,122.4550528478,105.3775078031,80.7765646107,171.7928362895,131.8503633059,146.9421777038
2015-11-11,145.4792440855,164.9712757582,25.1080288988,245.6782544114,41.9181597195,341.6061616889,121.0594601914,105.4835201853,80.9448268335,173.0081463751,132.3792785063,146.8100138975
2015-11-12,146.5358834190,166.0479976194,25.2351605000,244.4027103408,41.5366666092,339.8992287566,118.7554744547,107.3591826916,80.0916317095,173.5049294919,133.4278621635,147.0581002086
2015-11-13,147.5635514662,165.8252767936,24.7904736059,245.7637219517,42.2277859378,345.8462099171,119.9406015215,110.0729622404,81.4833389955,169.3440427209,136.9399537407,147.2980733487
2015-11-16,144.7003187638,168.5181493055,25.5230717139,251.7427167436,41.9330101179,339.7209566514,121.7997745144,108.7656156157,81.6012933771,168.3174759281,141.2589791016,151.0370261541
2015-11-17,144.9848930894,170.2821759802,25.5505940070,260.7921032558,42.9465907339,346.9973293382,123.9355143923,107.2993697535,82.1497132291,167.1710322129,138.3511774117,147.8030112358
2015-11-18,140.9348516206,165.8469564649,25.6137740546,253.7356510807,42.5561900020,355.2900697783,122.3028679104,107.7278276413,81.3484312229,170.4178039876,139.5362385941,149.4108404851
2015-11-19,141.1567211916,164.4467291506,25.5088986097,250.7447735207,42.3410978012,353.9492610188,122.9022808230,108.8522816454,82.3712776374,171.4071430717,138.7568544473,151.3146491912
2015-11-20,140.4418757379,162.5581501397,25.5439101242,251.1306449691,43.1276824556,359.1104222853,120.2723773942,109.1899580831,84.8370161396,170.5096773662,140.2098391931,152.7425453968
2015-11-23,140.1410530268,161.2054869782,25.2379032269,260.1979654926,43.2002503022,354.7261427442,119.6242412690,110.5359647546,84.3560738529,170.9964792459,140.0439442238,152.3446212905
2015-11-24,141.3715948711,164.2106849410,25.3182745504,262.0667793175,43.5954903177,362.6192013854,121.3592184047,107.3627181046,86.5619817362,171.3961881942,137.3932904032,150.7010601522
2015-11-25,141.4195528643,164.4043517408,25.5734695318,257.3628225060,43.1711502642,357.1668709948,121.4862959146,107.2993310902,86.0905754933,170.7622239121,133.9259679769,146.8854241414
2015-11-26,142.7130878379,160.6647947271,25.4992367105,249.0011334109,42.5796692606,361.6886833624,121.9484533670,108.1465297259,85.5654873691,173.7779036838,134.8835751181,144.4283125360
2015-11-27,142.0116068755,161.4824159633,25.0826382049,254.1375037013,42.8546324957,366.9220794559,123.3501496535,109.5334135544,84.1018609588,174.1833924609,132.7548897286,142.5942607125
2015-11-30,140.1785950457,162.6882563057,24.8633976775,249.1958488281,43.1837265313,374.8288583581,119.7645148911,108.4439325967,82.8619190966,174.6229637111,130.4439506225,145.3911767461
2015-12-01,143.5925389066,164.4684655874,25.0077180185,257.2926764598,43.0769715393,377.2509042326,117.8886801123,110.2400448121,80.8562312313,175.3357362553,129.0728824012,141.3243516550
2015-12-02,144.2084919738,158.7591835387,24.6776509451,259.8148645101,42.4379188753,379.6003476642,118.3953152337,112.2007363978,81.1061243126,174.7409447304,131.3506814201,138.2726128995
2015-12-03,142.6322310889,155.5309412342,24.7199117293,263.9192213032,43.6006226077,376.0454870248,117.4743775249,112.7571813015,80.8356500575,176.3996664337,130.3914309077,134.3432754681
2015-12-04,143.2078358470,153.7818656963,24.7045700559,257.0526030941,44.3104158788,383.9285169134,116.6975978149,112.6415958043,81.1505148147,174.6747103869,133.1916190983,133.9325747020
2015-12-07,141.8301665866,150.5082532708,24.7512050835,249.6015319763,44.4870152642,384.4378569353,115.1299887589,111.6014420522,82.4556544601,177.2405725556,135.0463827906,138.3122083614
2015-12-08,142.9962511572,146.8961056278,24.7647357251,245.8145137599,45.7820170780,377.8056161429,112.4989232488,112.9373831541,82.4402165555,180.4661738110,133.3526905820,142.2885658364
2015-12-09,140.4660773450,143.4509001591,24.7875315431,238.4273939080,45.4832318812,390.7169374678,111.7454164857,111.8536545394,84.8266571678,184.0489188470,136.6416264280,145.6283756475
2015-12-10,138.5640757778,139.4785786038,24.5770280958,239.1180261143,45.8276016310,389.1768431259,112.8884758512,111.2799181693,83.4903678773,184.9004290376,137.3660375358,148.1467372477
2015-12-11,137.8134509951,139.5361433432,24.6193344957,244.1137620553,46.0647403599,400.2960403529,114.3534949330,113.7494793378,83.3624492374,185.9009987285,139.5698761305,151.5849950234
2015-12-14,140.0161134741,139.6462024877,24.4475448515,250.0857762499,46.4176237012,401.2697806950,113.4928791540,112.5069850149,83.5607711466,184.7103328724,140.8215471692,151.1450209632
2015-12-15,139.2704924551,141.6150481064,24.5561406842,242.0874753165,46.1986144887,399.6029032008,113.4275021422,113.3478641010,83.6042227798,183.0619207103,135.5093566885,158.4590357713
2015-12-16,137.5231258777,139.0957036629,24.5546791636,243.6833541818,46.9088448217,401.6094852331,109.5884481025,113.1769250100,83.0946820822,184.7124737686,135.0109008567,158.3032400725
2015-12-17,136.8876448840,139.8783499340,24.5472716235,235.8915629259,46.8247456007,419.1743137802,107.7329606732,112.3469889876,82.3012506419,189.4621742117,134.6526520711,160.4790127277
2015-12-18,133.6709733946,145.9337628330,25.0112110484,230.3209229605,45.8948291658,415.6191159744,106.4933129283,110.3058503776,83.8821847231,191.2917320051,133.1364924258,160.1853636662
2015-12-21,132.5189369709,145.8882596255,24.6521271377,225.6308612798,45.4634502180,418.2789902015,112.2609816303,108.3231910838,82.2787404804,191.0055340145,133.6312816699,156.4042375251
2015-12-22,131.3519485173,144.6672008511,24.6105339948,235.4923820817,44.5377313704,417.3313845907,111.6751461148,107.7230252758,80.7489234355,191.4779970792,135.5432855691,162.2780604028
2015-12-23,130.8693342162,146.2448740400,25.0711661157,242.2346005350,43.6166013614,422.3367841434,112.6579877655,107.9272527095,79.8561100717,195.1927041012,136.0801947153,157.5225494770
2015-12-24,129.6718821525,143.5042858418,24.7110675367,238.6757447994,44.1366645224,423.7920335031,113.7681418128,112.4867740735,79.0547698498,192.7947450681,136.0347743994,158.9767655803
2015-12-25,128.6474274011,145.1115865566,24.7709825982,243.6075647998,43.3890068978,424.2636067673,114.0862141374,111.3513030874,79.2019709190,192.4489773605,141.2182960811,159.6396124613
2015-12-28,128.3077162574,143.3214281098,24.9751236740,243.8703069851,43.6762976065,426.5744667410,118.1462186878,114.6263464411,80.8563760696,192.3009804742,140.6970632205,162.2777702171
2015-12-29,130.0615500995,145.4745493855,25.4422004417,250.3652860621,43.3013502187,427.1802923444,115.4088148523,117.2741393151,82.1386448459,188.5538797692,143.4117099635,166.3507919243
2015-12-30,129.0343019195,142.5299497017,25.0254202440,247.7242503939,42.3205836489,429.8684805654,116.6156760160,119.1038598090,82.6867210433,189.1911003566,145.6081469397,168.1802109908
2015-12-31,126.5917650492,141.0149506728,25.3341731752,247.8478159731,42.5156941898,416.1214187159,114.7127770846,120.2797496181,82.4624308153,194.1059720187,143.2267209964,166.2617499133
2016-01-01,127.0654853091,140.8919548166,25.1836044800,243.6524183326,41.9017921486,413.6258117882,110.9832027355,121.8787557362,83.3805177246,195.0461116152,145.7622391570,166.7073019070
2016-01-04,126.4973893216,141.8441974159,25.2494258115,247.0647756513,42.0860181633,405.9635416727,110.2817335923,120.7190898708,84.6728103585,190.2038910945,146.0116171942,163.8270118227
2016-01-05,126.6261255288,140.9299537995,24.9370965963,246.2404268073,41.3984006020,405.2927749957,107.8365679728,121.8937307765,85.5040373359,190.1813590658,149.3608061441,170.4380849828
2016-01-06,125.5059505413,141.4855870379,24.6330025716,245.8038926796,41.0303555112,411.7596957762,113.6320236481,121.7097095326,83.6660271242,192.1895553042,148.8898083947,172.9200701074
2016-01-07,125.1421287011,140.4428564409,24.8796472030,256.9338609015,41.0346844859,412.9057219606,109.8038383312,120.0937649429,85.2101160717,189.0933371637,146.1506413266,172.4259540710
2016-01-08,127.5355431011,139.3356994129,24.6062583585,257.6647307774,42.2999469326,415.1050304705,108.4616640775,118.7370699306,87.2821106968,186.9746616734,146.6578037503,164.4144657461
2016-01-11,130.4512719734,138.3342176666,24.6271647473,251.7611180755,41.8346111621,418.8799842574,110.1360444071,122.5195623390,87.5620629009,181.2107241126,145.6936518057,167.3413229052
2016-01-12,131.3925599956,136.7104492058,24.4071234110,256.1473610970,41.8294548424,419.2696380445,110.0673294458,121.5810447871,88.2217870313,182.1440494955,144.0569310004,161.1824403262
2016-01-13,134.7000911395,138.0583189196,24.6128513848,260.8601917489,41.7633716118,416.3984196514,109.2492256893,121.8471653431,87.9156933282,181.9203281406,140.9290058735,160.1108241365
2016-01-14,138.5801430295,139.0256146959,23.9411676355,254.2561256967,41.2740081660,414.2806238791,108.5316924610,120.0658611337,89.4113842175,182.8218416569,140.4028179998,165.6403948177
2016-01-15,141.3395957952,139.0313852326,23.6470896469,256.0736237952,40.5873587980,417.7089576758,105.4519840224,119.1201721931,91.3218943373,184.1235577159,138.0660265808,162.8709695186
2016-01-18,141.5222001211,136.7893237399,23.9345464365,263.3043792856,41.5705854767,417.1092459174,104.7892588147,120.9966596069,91.4254385988,185.6119452148,136.9862495244,167.3607617808
2016-01-19,142.2377659798,138.0136160785,23.8541742485,262.8845771699,41.4922563031,419.4583477756,106.0494236610,120.8114394732,91.6280809868,188.4340134868,137.4221980751,163.7490025457
2016-01-20,140.7363254504,139.8875245616,23.7048301461,251.4003628030,40.9852031201,429.4852371536,106.6889793242,121.3376701244,92.2261236778,191.9654565048,137.9597081946,162.4354560271
2016-01-21,140.7072387770,141.0191586084,23.6334508292,243.8282885692,42.0995331616,429.0086135143,106.0719611932,116.1923281984,90.6393011825,194.7444003871,134.0398564440,166.0075964686
2016-01-22,141.9200793924,139.6455651778,23.6498967513,249.9453552969,42.3510391622,411.2553545512,107.8454751109,114.1201656685,89.8391447035,194.7647977030,135.2103996888,168.9135434132
2016-01-25,142.6955103962,137.5368641555,23.9053445440,250.8969594725,41.6902252724,405.7443854911,106.1082418107,112.5342221245,90.2811003415,192.3309884733,136.7483457943,170.8340292270
2016-01-26,143.4403406607,138.7626117238,24.0741069174,258.7811750706,41.5354187676,408.9435217785,108.4118477380,112.4006121808,90.0732741410,191.1800362577,136.1942168466,174.8923233242
2016-01-27,143.9855002201,137.5108442128,23.9457846588,264.0500569640,41.7765418373,410.2791123407,109.8316492635,112.8936929682,88.8285754682,193.4141394369,134.1525225810,171.8567751984
2016-01-28,143.0261988244,139.3949984690,23.9448251338,265.4630866641,42.2171958422,402.1763851223,109.4796757704,112.7642425407,89.8549178805,195.9233452987,129.9201760999,170.9820013991
2016-01-29,141.9005896535,137.4944236100,23.8683687558,265.4822137573,41.9088386242,406.4756399399,109.8109761057,112.7257862924,90.5310023071,197.9050950215,128.7767390721,167.4163767539
2016-02-01,141.3587974374,134.4642929867,23.6099293839,259.1195972436,41.8845790422,414.6083687449,110.2893734211,113.8774183596,90.9494448847,197.1209964894,130.2009912531,169.5082805191
2016-02-02,143.4041930203,135.0753595935,24.0438969378,255.3258957693,41.4743321965,419.5832785168,107.8986025964,111.8101276475,90.9372090613,199.9623697318,133.3176043523,169.1520858925
2016-02-03,142.0895714889,134.9110075335,23.9836184890,253.0845283163,41.2106747254,421.0859250837,106.0355098658,112.8472628179,90.4650323102,196.1412541006,137.3833081766,171.5876167888
2016-02-04,141.6131745961,133.5039628221,24.1105524939,250.8126561778,41.5880735177,419.5986644921,105.3628336286,109.6046131301,90.5979448000,193.7160019240,134.9820615486,166.6404960491
2016-02-05,141.1410370151,134.6028405887,24.2615615639,245.8791201946,41.8338134819,418.2231394089,107.9791672287,107.9645487258,90.0001203932,193.5460030421,133.0879307669,165.3267832562
2016-02-08,137.3353048797,135.1733449388,24.5720383603,246.8968213537,42.1567406459,419.9305153075,106.9188958426,105.5117290110,89.1512796716,193.8272644366,130.2081975555,161.0013817445
2016-02-09,139.5323824857,134.1742349124,24.4188020798,241.5941380712,42.6348294231,429.1191586342,106.4839372580,106.9215189730,90.0266933726,188.9230806456,129.9298535668,165.7879950427
2016-02-10,137.2367552964,135.1998555807,24.1586036638,238.0416177910,42.4385739427,425.8236323551,107.1384207498,106.6202289377,88.7066217198,186.8391475096,127.8439888884,165.1019830030
2016-02-11,135.4502396621,138.0316286862,24.1958359431,235.2450130111,42.9925728561,425.9268023389,105.2345014715,105.3820172319,88.8668581309,189.0757795405,129.0992891955,167.1428310908
2016-02-12,132.9060178688,138.3961383738,24.3464451600,232.5559520512,42.2987797801,417.7595753079,105.3264691458,106.2402272774,88.0168713594,188.4821648322,129.1872825274,166.9546031778
2016-02-15,131.3320804430,137.6367789131,24.7058088797,233.2107020300,42.4917854155,432.6283499005,108.2235997164,106.5040480354,88.5439445356,187.5047471392,130.2139098069,172.9274201711
2016-02-16,133.7746094865,137.8238403755,24.7647339807,233.5247336673,41.3765761517,425.7710650830,106.3883631530,106.5246827676,86.8862790720,191.3121371540,126.5025939933,172.3752906484
2016-02-17,133.5371369237,139.1938477779,25.0494193047,222.1633278879,41.3356010980,419.5295918888,104.2669500617,106.7496648623,85.7154208613,190.1001219388,126.5449093119,171.5820518073
2016-02-18,132.8020622813,135.8201923052,25.1263108180,212.2167661674,42.0371260810,407.8789499542,105.1386260175,110.2282975352,85.7733166257,190.0501526683,128.8561585517,169.1730783890
2016-02-19,132.9612326353,132.9154111211,25.4400108470,212.3495850215,41.7229478198,406.4359415604,101.7101314860,113.2840919987,83.7766190594,189.7790011003,125.1057166560,172.5998393010
2016-02-22,129.9216744763,132.8196781773,25.3786499679,219.8219934098,42.5597061857,401.5662702624,101.2717155409,112.2194554676,84.0117234465,190.2903054868,127.0324705140,171.9351411700
2016-02-23,130.2592667053,130.6496146486,25.7650013254,216.0940087221,42.3193611220,414.5566969465,101.2348205269,110.2362032159,86.1260384061,190.3109628501,124.9788973936,179.5198321787
2016-02-24,128.9912197367,130.7246933466,25.8851949507,216.5860153893,42.4101864742,402.7560682371,101.3201435197,108.5677622090,84.6560350661,193.2019223082,124.0945561906,176.8853192834
2016-02-25,127.2985257408,133.2867525381,26.4056987048,219.1613015749,41.0807834185,414.3878487157,100.2954769353,108.2744284617,83.8658446469,195.7538486364,123.7283044469,173.5243537468
2016-02-26,126.3212834661,132.9851486385,26.4161297752,217.5449819179,40.6878536225,410.5954502167,98.3588236588,108.7610146217,83.4526368251,199.6840115836,122.1439127094,182.3523100389
2016-02-29,125.0903409145,130.5627355272,26.6122631067,216.6715131197,40.4588772204,417.6994597316,99.1725568073,108.6175953181,83.5939090937,200.7987381354,124.2571297507,188.3786962323
2016-03-01,125.6829680760,128.5197066570,26.8704777561,216.1849544592,41.5291165815,403.7074222435,100.6423633083,111.3296380731,83.8337942641,200.6158118000,121.4198945406,188.8029487460
2016-03-02,125.5534156196,130.1169680207,27.5921701837,218.9665049414,40.8335359137,396.0248537841,101.0829987759,109.0028759864,82.6660942764,200.4261440688,122.4917554987,188.2445868337
2016-03-03,123.5436389355,131.8562837988,27.8913445133,219.9622576165,40.9910657455,390.7823080536,101.1079853405,109.9464001718,84.9508800844,199.9136931441,122.2213665336,189.9229290610
2016-03-04,125.6730768296,134.9196601863,28.2677212608,223.8097800603,41.2651296673,397.9140879919,100.7511931944,108.9050792261,86.2094502943,202.6889625209,123.4954898580,187.0372573940
2016-03-07,127.0081703401,135.6864501800,27.7417058385,227.6574994783,40.8970990389,397.3773550346,99.5713836220,107.9592449501,84.8912731289,199.2781622591,122.1913713024,191.0984552351
2016-03-08,128.0341059341,132.8374759455,27.6912201166,227.2906435584,41.7705830792,398.8846604479,98.2371103008,106.5600592463,84.4209978372,197.3404702664,123.9353430709,198.0746897174
2016-03-09,128.0941758718,133.6706411295,27.8008648451,228.4889937682,41.3074916533,408.8404193123,99.5077234709,107.7310129166,85.0484777967,198.4943940985,124.4925007680,194.3255445556
2016-03-10,128.2076004927,133.1251924543,28.0495009169,234.7020072747,40.1616752253,395.8719631198,100.8292330555,109.2415915052,85.3694720597,199.6693792476,121.2888478920,196.7123983427
2016-03-11,127.1821954610,131.8320552387,28.1874320368,232.3424818948,39.9405139566,385.8599385790,100.4583664456,108.6528326750,85.4142599128,199.7887388723,121.7722490796,191.9670199454
2016-03-14,125.0859231176,134.8844476458,27.8431785515,238.7935251563,39.6958545800,383.1254055900,98.0384856779,106.9203084144,84.3914481112,204.4842374395,122.3471584664,192.7458790700
2016-03-15,126.0855849713,138.9958475062,27.9642715955,240.9869525295,39.1757912125,388.6502129658,97.5432565612,107.2719117737,83.9676260322,208.8092783045,120.0016452826,190.1572966680
2016-03-16,125.2766093974,138.0047017349,27.9531335950,242.8270688306,39.0057956531,389.0028841112,96.9277919833,106.4350640490,84.3246002850,206.8911395442,121.4303336574,192.0430380842
2016-03-17,124.1563248951,138.5779017207,27.9998346123,247.7787173742,38.8057036643,392.3244032522,94.3457352786,108.1438972969,85.0462474911,211.2667247930,121.2791409498,191.9283792659
2016-03-18,125.9290464401,135.7909863073,28.3271419255,250.3686193374,38.1479716171,388.8180907246,97.8462694302,108.5939547953,85.0451131842,209.6466799675,117.8090916586,189.4044333058
2016-03-21,123.2648039642,137.9971306264,28.8151690616,251.7952814148,39.1835527207,386.3461651748,98.8043656940,104.6369217318,85.1240088916,208.8612778991,115.0479917056,190.6179122532
2016-03-22,121.2585202306,139.2793533902,29.1532172753,248.4852503616,39.1143314357,388.5172732577,97.7234824287,102.6551955365,84.7528991006,209.5527237491,112.8601738870,192.2428472890
2016-03-23,120.6898352554,136.2958244064,28.5760111922,257.1113212259,39.4198458019,386.0311952763,96.8313350596,102.5407125181,85.2343167020,210.2524597591,110.7058452233,187.6106325000
2016-03-24,118.8246834870,135.2976366379,28.7814021435,265.6057668034,40.5450621429,380.3577244492,98.3142301411,104.4576513256,85.0356600879,206.2078393966,109.6696143286,190.4912147054
2016-03-25,118.0403942091,139.4606684088,28.8654708765,273.6431283597,40.7945557059,391.5553264435,98.7472792258,103.1771064468,84.7563760853,205.8100537895,108.8312977046,190.5363816529
2016-03-28,120.1418447151,138.7835448936,28.3516884234,279.9236718907,40.4512745722,390.7061667640,97.8054868812,101.2732926986,85.9444402225,204.9992980780,106.4517087218,189.7527623218
2016-03-29,119.7955325030,137.2822007768,27.8269487196,288.9478907045,39.8093432809,394.2277215987,99.1840001185,100.4131100444,88.7145440887,202.8246513880,106.3904382953,191.7352372260
2016-03-30,121.5518500518,139.4285955468,27.2164193094,287.4827986567,39.5472033553,390.2643510365,101.9214398216,100.9400118950,89.4870943095,200.8658282505,106.2152090011,197.9690640652
2016-03-31,120.0161112012,141.1958263812,26.5792181300,278.7237008471,39.3713092820,394.1131979247,102.2836799293,103.7365082011,89.3470781619,197.4395925492,105.3576404942,200.2579702283
2016-04-01,116.9897756215,143.2303643045,26.5531478603,279.7381217865,38.7213763475,400.6345278286,101.6679822342,100.6157138211,89.1160837457,196.3368310873,105.5096930399,200.8447399797
2016-04-04,118.0863732113,146.1130646493,26.3101883087,283.6193909811,38.7879128655,388.4314999418,102.1234073553,100.3285816054,87.9727684026,194.0754076243,106.5779180279,205.7935317058
2016-04-05,117.9859861396,145.8248585898,25.5963107992,286.7625221439,39.6620402415,388.6208913904,99.2073631973,101.4606629297,89.7828189799,193.7752327221,105.0294754141,204.6433544874
2016-04-06,119.8349569813,147.9640275217,25.8201822981,286.5547762067,39.9029068615,392.8913239172,96.1065005019,103.0958042187,88.7659952889,191.7668075647,106.5178959329,200.9514986320
2016-04-07,118.0459400964,144.6356546287,26.4142433157,281.3211407415,39.6577990178,414.0610460746,99.0494035968,103.4298571978,91.6081384908,192.8054232266,104.8277326080,192.6611124638
2016-04-08,118.5476190905,145.9645914362,27.1073096398,276.2761376065,39.8105645061,420.0020746319,99.8195914283,104.2329867430,90.0705721997,191.9030542707,103.1480099678,197.3747245097
2016-04-11,119.2455374728,145.3366609859,27.5012686688,271.2400468596,39.8913458815,420.0423711276,101.6190046312,102.5037482172,91.1530490031,192.7436461205,105.1036985580,203.0381331963
2016-04-12,118.7407535634,147.1829001106,27.5344358424,273.1328549108,39.7094695378,427.3564155009,98.6197195062,102.0341095437,94.5485111571,196.7417101337,105.4586917760,196.9837779490
2016-04-13,116.2745788494,148.9205868646,27.9932134202,277.5783611602,40.3154240586,443.8094629191,95.7715543445,100.0577911203,94.6754506491,195.7107194421,105.6124259429,197.3402925239
2016-04-14,114.3883007310,147.1923567667,27.9148452464,282.6387627626,41.2794514198,439.4768262818,94.7563716934,99.4840175407,94.9179095693,194.8869171578,107.6481705479,190.2265933898
2016-04-15,115.0455933591,147.5242367025,28.0710032879,278.1526495775,40.1807926685,436.5812605755,94.1292501415,96.9851232387,95.4968315612,193.6773222255,107.9735439079,190.3842814690
2016-04-18,115.7599123365,145.3795936419,28.1217730043,281.5809649350,41.8366396109,437.2482761584,94.9576559104,98.8475018670,96.5213021794,197.1874071262,107.2081953347,184.6821929615
2016-04-19,115.6506777259,142.0113425989,28.6470271737,281.5322082865,41.8452051166,451.0479334703,92.1469885819,99.7845768643,97.3247942351,198.1651516419,108.2366208959,179.7431679631
2016-04-20,116.9753279592,142.4805380097,28.3250979232,282.1436231815,41.2123189300,448.8538038734,91.5732450314,99.7740406736,95.3610781612,196.1402808513,110.1354498960,176.3210164957
2016-04-21,119.3099571289,142.4848281411,28.0867964232,273.6247329915,42.5495445524,443.2763684074,90.2539908340,100.3450285607,94.6457911029,196.7360692041,110.2444921814,178.8514252937
2016-04-22,120.0252488940,143.2096373455,27.4900856476,276.5914063632,42.7827282138,446.2645216251,88.0589461453,100.6411601840,93.2967037007,194.2240107009,111.5592508208,181.7655800823
2016-04-25,118.7196684049,142.2875914242,27.9061617770,269.2188679493,43.6434027613,460.8727617795,87.5449960147,98.7241739225,93.6463867043,196.3536181307,113.0373900441,177.4292332477
2016-04-26,117.4114313484,146.4544816304,28.2852439113,282.9804495759,43.9991379270,455.1986719070,86.6368347380,97.8051507500,93.1205820729,195.4559759861,114.4170224869,173.7968666208
2016-04-27,118.2141074905,146.6212558851,27.7964261803,291.8938717802,42.4220600927,447.7588588946,83.6571117201,96.8685702329,92.0515068645,195.0021087456,112.3978770091,179.1533134314
2016-04-28,120.2973431251,148.7235109041,27.3561562748,292.5858656909,42.3137502990,440.0136677847,82.2910560705,100.4124079933,92.5545393076,194.9830535576,110.8062606707,176.8870132507
2016-04-29,117.8403868175,147.4698433616,26.9353917252,288.5781656793,41.2828906100,443.1803942348,80.6860181182,99.6572748302,91.5003535814,193.1885487244,112.3425217180,177.1810530173
2016-05-02,117.9559435293,147.4091631025,27.0277872762,287.2972875395,40.4973617857,436.5673243245,83.1975849437,100.2035618047,91.3498585336,190.2158528470,114.5883566139,179.0803230327
2016-05-03,119.2160910267,147.6929589700,27.0188543746,292.3915524458,40.1698647296,428.5446458475,84.2949405541,98.5438905287,90.8958439537,190.4519439136,117.1149863462,179.5705610852
2016-05-04,120.3648398996,144.3251539693,27.2898536494,289.5715772600,41.5590222034,415.2327906650,85.7228628649,97.2745234689,92.2509749506,188.7667010502,115.0790376439,177.2755449004
2016-05-05,120.4211881561,141.6353008976,27.2418761532,290.8421712383,43.6428602722,416.3940261403,88.5383475782,99.1890091771,93.2626411547,185.9336594379,113.1396897354,176.0437355285
2016-05-06,117.9851832549,139.8882654984,27.4004263780,292.7511686865,43.0225281316,417.2342515272,89.0218553369,101.4510071218,96.3019371221,185.7474202177,111.1689432524,174.4808887054
